num_trains,type,k,time,time_first_solution,solution_found,num_movements
15,num_trains,3,10.189887762069702,10.189887762069702,True,56
15,num_trains,2,7.663356781005859,7.663356781005859,True,44
20,1,3,13.769854068756104,13.769854068756104,True,88
20,1,3,13.877289295196533,13.877289295196533,True,83
20,1,5,20.037433624267578,20.037433624267578,True,70
20,1,3,13.792762756347656,13.792762756347656,True,100
20,1,6,23.018537282943726,23.018537282943726,True,90
20,1,3,13.690206527709961,13.690206527709961,True,88
20,1,2,10.494393825531006,10.494393825531006,True,87
20,1,6,23.02115225791931,23.02115225791931,True,70
20,1,4,16.40128755569458,16.40128755569458,True,84
20,1,4,16.35075092315674,16.35075092315674,True,87
20,1,3,17.67710590362549,17.67710590362549,True,89
20,1,3,17.96805739402771,17.96805739402771,True,88
20,1,3,17.942471265792847,17.942471265792847,True,82
20,1,4,21.869706392288208,21.869706392288208,True,95
20,1,5,25.947772979736328,25.947772979736328,True,74
20,1,5,25.87725830078125,25.87725830078125,True,72
20,1,5,26.105940580368042,26.105940580368042,True,94
20,1,3,17.81950068473816,17.81950068473816,True,88
20,1,3,17.866951942443848,17.866951942443848,True,74
20,1,3,17.580217361450195,17.580217361450195,True,82
20,1,2,10.856473922729492,10.856473922729492,True,101
20,1,5,20.233038187026978,20.233038187026978,True,70
20,1,3,13.981590270996094,13.981590270996094,True,98
20,1,6,23.735963582992554,23.735963582992554,True,74
20,1,3,13.280256271362305,13.280256271362305,True,98
20,1,3,17.75232219696045,17.75232219696045,True,93
20,1,3,17.864808320999146,17.864808320999146,True,89
20,1,3,17.951009511947632,17.951009511947632,True,96
20,1,5,25.98584222793579,25.98584222793579,True,78
20,1,2,13.617587089538574,13.617587089538574,True,92
20,5,4,17.18971061706543,17.18971061706543,True,94
20,5,3,13.890124320983887,13.890124320983887,True,95
20,5,1,7.537647008895874,7.537647008895874,True,82
20,5,4,16.94750142097473,16.94750142097473,True,76
20,5,2,10.610469579696655,10.610469579696655,True,84
20,5,3,13.482942581176758,13.482942581176758,True,103
20,5,2,10.498466491699219,10.498466491699219,True,94
20,5,4,16.667206287384033,16.667206287384033,True,82
20,5,3,13.556936264038086,13.556936264038086,True,88
20,5,3,13.544188261032104,13.544188261032104,True,83
20,5,3,13.40540599822998,13.40540599822998,True,82
20,5,4,16.71484899520874,16.71484899520874,True,86
20,5,4,16.818366527557373,16.818366527557373,True,95
20,5,3,13.577239274978638,13.577239274978638,True,74
20,5,4,16.298329830169678,16.298329830169678,True,88
20,5,2,10.366851568222046,10.366851568222046,True,98
20,5,3,13.502996444702148,13.502996444702148,True,91
20,5,4,16.602576732635498,16.602576732635498,True,84
20,5,2,10.384310960769653,10.384310960769653,True,92
20,5,3,13.470573902130127,13.470573902130127,True,92
20,5,3,13.487451076507568,13.487451076507568,True,105
20,5,4,16.701533555984497,16.701533555984497,True,80
