num_trains,type,k,time,time_first_solution,solution_found,num_movements
10,num_trains,0,6.052476644515991,6.052476644515991,True,20
10,num_trains,0,6.072361469268799,6.072361469268799,True,20
10,num_trains,0,6.053266286849976,6.053266286849976,True,20
10,num_trains,0,6.102531433105469,6.102531433105469,True,20
10,num_trains,0,6.0506227016448975,6.0506227016448975,True,20
10,num_trains,0,6.038455009460449,6.038455009460449,True,20
10,num_trains,0,6.066118001937866,6.066118001937866,True,20
10,num_trains,0,6.095170259475708,6.095170259475708,True,20
10,num_trains,0,6.052111625671387,6.052111625671387,True,20
10,num_trains,0,6.056867599487305,6.056867599487305,True,20
10,num_trains,0,6.402723550796509,6.402723550796509,True,20
10,num_trains,0,6.367400646209717,6.367400646209717,True,20
10,num_trains,0,6.211496829986572,6.211496829986572,True,20
10,num_trains,0,6.5364720821380615,6.5364720821380615,True,22
10,num_trains,0,6.250727653503418,6.250727653503418,True,20
10,num_trains,0,5.992188453674316,5.992188453674316,True,20
10,num_trains,0,5.9599223136901855,5.9599223136901855,True,20
10,num_trains,0,5.944122076034546,5.944122076034546,True,20
10,num_trains,0,5.951772212982178,5.951772212982178,True,22
10,num_trains,0,5.933459281921387,5.933459281921387,True,20
10,num_trains,0,5.789757251739502,5.789757251739502,True,20
10,num_trains,0,5.773752927780151,5.773752927780151,True,20
10,num_trains,0,5.757500410079956,5.757500410079956,True,20
10,num_trains,0,5.730616092681885,5.730616092681885,True,20
10,num_trains,0,5.7332963943481445,5.7332963943481445,True,20
10,num_trains,0,6.471055030822754,6.471055030822754,True,20
10,num_trains,0,6.460405349731445,6.460405349731445,True,20
10,num_trains,0,6.3117406368255615,6.3117406368255615,True,20
10,num_trains,0,6.553864479064941,6.553864479064941,True,20
10,num_trains,0,6.337740182876587,6.337740182876587,True,20
15,1,0,8.623906135559082,8.623906135559082,True,30
15,1,0,8.598359823226929,8.598359823226929,True,32
15,1,0,8.602120161056519,8.602120161056519,True,34
15,1,0,8.583144187927246,8.583144187927246,True,32
15,1,0,8.58566927909851,8.58566927909851,True,30
15,1,0,8.647107362747192,8.647107362747192,True,34
15,1,0,8.596292734146118,8.596292734146118,True,30
15,1,0,8.591185569763184,8.591185569763184,True,30
15,1,0,8.63071584701538,8.63071584701538,True,32
15,1,0,8.578670263290405,8.578670263290405,True,32
15,1,0,8.690537214279175,8.690537214279175,True,30
15,1,0,8.669387817382812,8.669387817382812,True,30
15,1,0,8.690452575683594,8.690452575683594,True,30
15,1,0,8.653915166854858,8.653915166854858,True,30
15,1,0,8.658029794692993,8.658029794692993,True,30
15,1,0,8.671974420547485,8.671974420547485,True,32
15,1,0,8.640918970108032,8.640918970108032,True,32
15,1,0,8.701191663742065,8.701191663742065,True,34
15,1,0,8.659462213516235,8.659462213516235,True,32
15,1,0,8.653296947479248,8.653296947479248,True,34
15,1,0,9.083184719085693,9.083184719085693,True,32
15,1,0,9.162010192871094,9.162010192871094,True,34
15,1,0,9.092789649963379,9.092789649963379,True,30
15,1,0,9.110758304595947,9.110758304595947,True,30
15,1,0,9.104238510131836,9.104238510131836,True,30
15,1,0,8.838115692138672,8.838115692138672,True,34
15,1,0,8.832422733306885,8.832422733306885,True,34
15,1,0,8.84646487236023,8.84646487236023,True,32
15,1,0,8.855602502822876,8.855602502822876,True,30
15,1,0,8.786226511001587,8.786226511001587,True,30
15,5,0,8.61395812034607,8.61395812034607,True,34
15,5,0,8.588882207870483,8.588882207870483,True,32
15,5,0,8.57747507095337,8.57747507095337,True,34
15,5,0,8.577666282653809,8.577666282653809,True,36
15,5,0,8.612407922744751,8.612407922744751,True,34
15,5,0,8.661944389343262,8.661944389343262,True,30
15,5,0,8.621750831604004,8.621750831604004,True,34
15,5,0,8.663147211074829,8.663147211074829,True,30
15,5,0,8.631840705871582,8.631840705871582,True,30
15,5,0,8.569156408309937,8.569156408309937,True,30
15,5,0,9.723722457885742,9.723722457885742,True,32
15,5,0,9.764299392700195,9.764299392700195,True,32
15,5,0,9.731391906738281,9.731391906738281,True,34
15,5,0,9.604356050491333,9.604356050491333,True,34
15,5,0,9.576279878616333,9.576279878616333,True,36
15,5,0,9.686310768127441,9.686310768127441,True,34
15,5,0,9.649089336395264,9.649089336395264,True,34
15,5,0,9.625169038772583,9.625169038772583,True,30
15,5,0,9.660505294799805,9.660505294799805,True,34
15,5,0,9.560894966125488,9.560894966125488,True,32
15,5,0,8.69124960899353,8.69124960899353,True,32
15,5,0,8.65006160736084,8.65006160736084,True,30
15,5,0,8.695680856704712,8.695680856704712,True,32
15,5,0,8.648285388946533,8.648285388946533,True,32
15,5,0,8.660655975341797,8.660655975341797,True,34
15,5,0,8.669719457626343,8.669719457626343,True,32
15,5,0,8.643205881118774,8.643205881118774,True,32
15,5,0,8.63823652267456,8.63823652267456,True,34
15,5,0,8.701072216033936,8.701072216033936,True,36
15,5,0,8.624974250793457,8.624974250793457,True,32
15,num_trains,0,8.671396970748901,8.671396970748901,True,30
15,num_trains,0,8.719240665435791,8.719240665435791,True,34
15,num_trains,0,8.654701709747314,8.654701709747314,True,32
15,num_trains,0,8.669332027435303,8.669332027435303,True,30
15,num_trains,0,8.687052249908447,8.687052249908447,True,32
15,num_trains,0,8.985678672790527,8.985678672790527,True,38
15,num_trains,0,8.979291915893555,8.979291915893555,True,32
15,num_trains,0,8.964312076568604,8.964312076568604,True,30
15,num_trains,0,8.959928274154663,8.959928274154663,True,32
