num_trains,type,time,time_first_solution,solution_found,num_movements
27,1,25.6577028,10.07,True,55
27,1,22.3885187,10.65,True,54
27,1,20.8971364,9.61,True,54
27,1,19.4524233,8.17,True,54
27,1,24.7155759,14.73,True,55
27,1,20.7026777,16.63,True,54
27,1,21.8106421,11.49,True,54
27,1,22.5611947,10.85,True,54
27,1,23.4394911,10.71,True,54
27,1,23.7122215,11.0,True,54
27,1,24.5168772,18.57,True,54
27,1,20.3851338,10.9,True,54
27,1,22.7912238,11.54,True,55
27,1,21.7669648,11.2,True,54
27,1,22.8126828,11.54,True,54
27,1,25.7929202,19.03,True,55
27,1,25.1340393,19.05,True,54
27,1,21.8125221,10.45,True,54
27,1,22.7590671,12.57,True,56
27,1,20.8839117,9.94,True,54
27,1,20.9825691,10.88,True,54
27,1,19.8866791,9.74,True,54
27,1,19.573813,8.81,True,54
27,1,19.4350462,9.9,True,54
27,1,22.2584007,9.15,True,54
27,1,23.0945296,11.03,True,55
27,1,19.6126979,9.82,True,54
27,5,20.0466632,10.87,True,54
27,5,27.310346,25.39,True,55
27,5,21.5536591,11.68,True,54
27,5,21.3857278,11.77,True,54
27,5,16.5331974,9.02,True,54
27,5,18.9250732,14.66,True,54
27,5,18.0713736,13.14,True,54
27,5,20.5310873,11.12,True,56
27,5,22.3086214,14.44,True,56
27,5,18.9611377,9.64,True,55
27,5,17.6789747,10.45,True,54
27,5,25.8771218,22.29,True,55
27,5,17.0225513,5.26,True,54
27,5,17.8959346,9.31,True,54
27,5,17.9708614,13.78,True,54
27,5,18.7743384,8.46,True,54
27,5,20.0600478,11.34,True,55
27,5,19.4762746,10.36,True,54
27,5,19.4254232,6.65,True,54
27,5,17.299163,7.61,True,54
27,5,18.5268129,9.54,True,54
27,5,25.382356,18.06,True,54
27,5,35.8471703,35.8471703,True,55
27,5,17.9346322,9.46,True,54
27,5,21.1355391,12.03,True,54
27,5,19.4433169,12.41,True,54
27,5,17.6174987,9.55,True,55
27,5,19.1834543,10.8,True,55
27,5,20.1962994,13.96,True,55
27,5,19.3573097,11.05,True,55
27,1/3,17.5905371,10.54,True,54
