filename,found,total_computation_time
scenario_solver_20_trains_20_units6,True,00:00:10.0765914
scenario_solver_20_trains_20_units7,True,00:00:08.1411101
scenario_solver_20_trains_20_units8,True,00:00:10.1036187
scenario_solver_20_trains_20_units9,True,00:00:12.0275363
scenario_solver_5_trains_5_units1,True,00:00:02.2391215
scenario_solver_5_trains_5_units10,True,00:00:02.0308579
scenario_solver_5_trains_5_units11,True,00:00:02.3487181
scenario_solver_5_trains_5_units12,True,00:00:02.1747784
scenario_solver_5_trains_5_units13,True,00:00:02.0395383
scenario_solver_25_trains_5_units5,True,00:00:27.5052932
scenario_solver_25_trains_5_units6,True,00:00:23.8188363
scenario_solver_25_trains_5_units7,True,00:00:15.8853252
scenario_solver_25_trains_5_units8,True,00:00:20.9030071
scenario_solver_25_trains_5_units9,True,00:00:15.5729516
scenario_solver_26_trains_9_units19,True,00:00:15.3130636
scenario_solver_26_trains_9_units2,True,00:00:25.6324316
scenario_solver_26_trains_9_units20,True,00:00:22.2302659
scenario_solver_26_trains_9_units21,True,00:00:14.4277297
scenario_solver_26_trains_9_units22,True,00:00:20.3469111
scenario_solver_32_trains_1_units5,True,00:01:46.6155001
scenario_solver_32_trains_1_units6,True,00:02:06.8619049
scenario_solver_32_trains_1_units7,True,00:03:08.4747679
scenario_solver_32_trains_1_units8,True,00:03:06.8869259
scenario_solver_32_trains_1_units9,True,00:01:53.6149483
scenario_solver_20_trains_7_units14,True,00:00:13.6239315
scenario_solver_20_trains_7_units15,True,00:00:17.6376844
scenario_solver_20_trains_7_units16,True,00:00:12.8579242
scenario_solver_20_trains_7_units17,True,00:00:12.6782657
scenario_solver_20_trains_7_units18,True,00:00:12.0055690
